post_id,posted_at,date,year_month,hour,weekday,is_weekend,time_slot,platform,content_type,content_family,category,rate_valid,is_vertical,vertical_segment,influencer_tier,tier_rank,follower_count,follower_band,likes,comments,shares,saves,views,engagement_total,engagement_core,er_follower_reported,er_follower,er_view,deep_rate,save_rate,share_rate,comment_rate,like_rate,eng_per_1k_fans,reach_ratio,hashtag_count,hashtag_bucket,content_length,sentiment,has_media,is_verified
POST_03451,2024-07-03 13:50:00,2024-07-03,2024-07,13,Wednesday,0,12-17 Afternoon,Facebook,Video,Short video,Sports,1,1,Sports,Mid-tier,2,79586,50k-200k,4400,199,380,551,53384,5530,4979,6.26,6.948458,10.358909,1.743968,1.032144,0.711824,0.372771,8.24217,69.484583,0.670771,21,21-30,356,Neutral,1,0
POST_02096,2024-07-03 16:25:00,2024-07-03,2024-07,16,Wednesday,0,12-17 Afternoon,TikTok,Video,Short video,Business,1,0,Other,Macro,3,142529,50k-200k,45795,1936,2701,2305,368254,52737,50432,35.38,37.000891,14.320822,1.359388,0.625927,0.733461,0.525724,12.43571,370.00891,2.583713,21,21-30,298,Positive,0,0
POST_00784,2024-07-03 17:18:00,2024-07-03,2024-07,17,Wednesday,0,12-17 Afternoon,Twitter,Thread,Text / long-form,Entertainment,1,0,Other,Macro,3,421673,200k-1M,3226,11,585,391,11068,4213,3822,0.91,0.999115,38.064691,8.818215,3.532707,5.285508,0.099386,29.147091,9.991154,0.026248,22,21-30,1952,Neutral,1,0
POST_02422,2024-07-03 17:25:00,2024-07-03,2024-07,17,Wednesday,0,12-17 Afternoon,Instagram,Story,Story / interactive,Food,1,0,Other,Macro,3,166533,50k-200k,3147,256,4,613,36341,4020,3407,2.05,2.413936,11.061886,1.697807,1.6868,0.011007,0.704439,8.659641,24.13936,0.218221,2,1-5,108,Positive,1,0
POST_02237,2024-07-03 18:08:00,2024-07-03,2024-07,18,Wednesday,0,18-23 Evening,TikTok,Stitch,Short video,Technology,1,0,Other,Macro,3,163888,50k-200k,44071,1218,3145,1878,332716,50312,48434,29.55,30.699014,15.121605,1.509696,0.564445,0.945251,0.366078,13.245831,306.99014,2.030143,5,1-5,443,Positive,1,0
POST_02654,2024-07-03 19:14:00,2024-07-03,2024-07,19,Wednesday,0,18-23 Evening,Instagram,Photo,Static image,Fashion,1,0,Other,Micro,1,48112,10k-50k,2171,59,237,33,8239,2500,2467,5.13,5.196209,30.343488,3.277097,0.400534,2.876563,0.716106,26.350285,51.962088,0.171246,14,11-20,504,Neutral,1,0
POST_04806,2024-07-03 23:06:00,2024-07-03,2024-07,23,Wednesday,0,18-23 Evening,Facebook,Live,Live,Fashion,1,0,Other,Macro,3,420123,200k-1M,7744,116,575,552,55109,8987,8435,2.01,2.139135,16.307681,2.045038,1.001651,1.043387,0.210492,14.052151,21.391354,0.131173,21,21-30,562,Positive,1,0
POST_02610,2024-07-04 03:57:00,2024-07-04,2024-07,3,Thursday,0,00-05 Late night,Instagram,Photo,Static image,Entertainment,1,0,Other,Macro,3,382906,200k-1M,7741,256,217,619,29297,8833,8214,2.15,2.306832,30.149845,2.853534,2.112844,0.74069,0.87381,26.422501,23.068325,0.076512,7,6-10,1285,Neutral,1,1
POST_04625,2024-07-04 14:11:00,2024-07-04,2024-07,14,Thursday,0,12-17 Afternoon,YouTube,Community Post,Text / long-form,Entertainment,1,0,Other,Macro,3,351974,200k-1M,7060,575,1189,651,548449,9475,8824,2.51,2.69196,1.727599,0.335492,0.118698,0.216793,0.104841,1.287266,26.919602,1.558209,20,11-20,728,Positive,1,0
POST_02847,2024-07-04 16:55:00,2024-07-04,2024-07,16,Thursday,0,12-17 Afternoon,TikTok,Duet,Short video,Business,1,0,Other,Mid-tier,2,86109,50k-200k,47180,921,3480,1447,285364,53028,51581,59.9,61.582413,18.582582,1.726567,0.507072,1.219495,0.322746,16.53327,615.82413,3.313986,16,11-20,293,Positive,1,0
POST_01829,2024-07-04 19:24:00,2024-07-04,2024-07,19,Thursday,0,18-23 Evening,TikTok,Stitch,Short video,Education,1,0,Other,Macro,3,175795,50k-200k,20240,1633,501,649,184809,23023,22374,12.73,13.096504,12.457727,0.622264,0.351173,0.271091,0.883615,10.951848,130.965045,1.051276,9,6-10,527,Negative,0,0
POST_03555,2024-07-05 12:02:00,2024-07-05,2024-07,12,Friday,0,12-17 Afternoon,Instagram,Reel,Short video,Gaming,1,0,Other,Macro,3,481723,200k-1M,2379,143,88,988,49141,3598,2610,0.54,0.746902,7.321788,2.189618,2.010541,0.179077,0.290999,4.841171,7.469023,0.102011,13,11-20,73,Positive,1,0
POST_03430,2024-07-05 12:56:00,2024-07-05,2024-07,12,Friday,0,12-17 Afternoon,Facebook,Live,Live,Fashion,1,0,Other,Macro,3,289720,200k-1M,4408,289,944,507,60223,6148,5641,1.95,2.122049,10.208724,2.409378,0.841871,1.567507,0.479883,7.319463,21.220489,0.207866,7,6-10,31,Positive,1,1
POST_04715,2024-07-05 15:47:00,2024-07-05,2024-07,15,Friday,0,12-17 Afternoon,Facebook,Live,Live,Fitness,1,1,Fitness,Micro,1,28134,10k-50k,3556,198,430,134,34618,4318,4184,14.87,15.347978,12.47328,1.62921,0.387082,1.242128,0.571957,10.272113,153.479775,1.230468,24,21-30,565,Positive,1,0
POST_04239,2024-07-05 16:07:00,2024-07-05,2024-07,16,Friday,0,12-17 Afternoon,LinkedIn,Poll,Story / interactive,Technology,1,0,Other,Macro,3,352750,200k-1M,1062,138,28,17,16326,1245,1228,0.35,0.352941,7.625873,0.275634,0.104128,0.171506,0.845277,6.504961,3.529412,0.046282,11,11-20,348,Neutral,1,1
POST_02104,2024-07-05 19:42:00,2024-07-05,2024-07,19,Friday,0,18-23 Evening,LinkedIn,Article,Text / long-form,Business,1,0,Other,Micro,1,41475,10k-50k,1846,36,88,186,18025,2156,1970,4.75,5.198312,11.961165,1.520111,1.0319,0.488211,0.199723,10.241331,51.983122,0.434599,8,6-10,1715,Positive,0,0
POST_03488,2024-07-06 01:30:00,2024-07-06,2024-07,1,Saturday,1,00-05 Late night,Instagram,Reel,Short video,Fashion,1,0,Other,Macro,3,113545,50k-200k,3237,146,198,549,34057,4130,3581,3.15,3.637324,12.126729,2.193382,1.612003,0.581378,0.428693,9.504654,36.373244,0.299943,2,1-5,226,Positive,1,0
POST_00106,2024-07-06 08:29:00,2024-07-06,2024-07,8,Saturday,1,06-11 Morning,Instagram,Story,Story / interactive,Education,1,0,Other,Micro,1,43751,10k-50k,371,71,136,985,12842,1563,578,1.32,3.57249,12.171001,8.72917,7.670145,1.059025,0.552873,2.888958,35.724898,0.293525,0,0,569,Positive,1,0
POST_04455,2024-07-06 14:22:00,2024-07-06,2024-07,14,Saturday,1,12-17 Afternoon,TikTok,Stitch,Short video,Travel,1,0,Other,Macro,3,143504,50k-200k,25230,102,4997,2728,298441,33057,30329,21.13,23.035595,11.076561,2.588451,0.914084,1.674368,0.034178,8.453932,230.355948,2.07967,18,11-20,87,Neutral,1,0
POST_04167,2024-07-06 14:40:00,2024-07-06,2024-07,14,Saturday,1,12-17 Afternoon,Instagram,Story,Story / interactive,Sports,0,1,Sports,Mid-tier,2,77714,50k-200k,5218,403,62,152,5790,5835,5683,7.31,7.5083,100.777202,3.696028,2.625216,1.070812,6.960276,90.120898,75.082997,0.074504,3,1-5,1305,Neutral,1,1
POST_02217,2024-07-06 16:17:00,2024-07-06,2024-07,16,Saturday,1,12-17 Afternoon,TikTok,Stitch,Short video,Sports,1,1,Sports,Mid-tier,2,86798,50k-200k,5660,575,2287,821,434613,9343,8522,9.82,10.764073,2.149729,0.715119,0.188904,0.526215,0.132302,1.302308,107.640729,5.007178,6,6-10,42,Neutral,1,0
POST_03736,2024-07-06 23:31:00,2024-07-06,2024-07,23,Saturday,1,18-23 Evening,Facebook,Live,Live,Education,1,0,Other,Macro,3,431619,200k-1M,5867,49,733,470,7846,7119,6649,1.54,1.649371,90.734132,15.332654,5.990314,9.34234,0.624522,74.776956,16.493713,0.018178,15,11-20,584,Neutral,1,1
POST_01260,2024-07-07 05:40:00,2024-07-07,2024-07,5,Sunday,1,00-05 Late night,Facebook,Live,Live,Lifestyle,1,0,Other,Macro,3,468043,200k-1M,2344,282,92,633,31974,3351,2718,0.58,0.71596,10.48039,2.267467,1.979734,0.287734,0.881967,7.330956,7.159599,0.068314,13,11-20,135,Positive,1,1
POST_03109,2024-07-07 06:35:00,2024-07-07,2024-07,6,Sunday,1,06-11 Morning,Facebook,Live,Live,Health,1,1,Health,Mid-tier,2,50611,50k-200k,237,262,934,790,37926,2223,1433,2.83,4.392326,5.861414,4.545694,2.083004,2.462691,0.690819,0.624901,43.923258,0.749363,25,21-30,438,Positive,1,0
POST_02891,2024-07-07 08:18:00,2024-07-07,2024-07,8,Sunday,1,06-11 Morning,Twitter,Thread,Text / long-form,Lifestyle,1,0,Other,Macro,3,242126,200k-1M,4954,47,672,436,16847,6109,5673,2.34,2.523067,36.261649,6.576839,2.587998,3.988841,0.278981,29.405829,25.230665,0.069579,20,11-20,1054,Positive,1,0
POST_03417,2024-07-07 20:28:00,2024-07-07,2024-07,20,Sunday,1,18-23 Evening,Twitter,Tweet,Text / long-form,Fitness,1,1,Fitness,Micro,1,16300,10k-50k,1240,110,1888,268,61635,3506,3238,19.87,21.509202,5.688326,3.498012,0.434818,3.063195,0.17847,2.011844,215.092025,3.781288,6,6-10,143,Negative,1,0
POST_02383,2024-07-08 00:39:00,2024-07-08,2024-07,0,Monday,0,00-05 Late night,YouTube,Short,Short video,Health,1,1,Health,Macro,3,366156,200k-1M,12274,33,1022,2867,805350,16196,13329,3.64,4.423251,2.011051,0.482896,0.355994,0.126901,0.004098,1.524058,44.232513,2.199472,1,1-5,546,Positive,1,1
POST_02890,2024-07-08 03:44:00,2024-07-08,2024-07,3,Monday,0,00-05 Late night,TikTok,Stitch,Short video,Health,1,1,Health,Macro,3,424418,200k-1M,13311,699,860,1511,59235,16381,14870,3.5,3.859638,27.654258,4.002701,2.550857,1.451844,1.180046,22.471512,38.596384,0.139568,0,0,246,Positive,1,1
POST_04556,2024-07-08 08:31:00,2024-07-08,2024-07,8,Monday,0,06-11 Morning,Facebook,Story,Story / interactive,Sports,1,1,Sports,Macro,3,270739,200k-1M,561,341,25,140,25408,1067,927,0.34,0.394107,4.199465,0.649402,0.551008,0.098394,1.342097,2.207966,3.941065,0.093847,8,6-10,1010,Neutral,0,1
POST_03047,2024-07-08 11:40:00,2024-07-08,2024-07,11,Monday,0,06-11 Morning,Twitter,Thread,Text / long-form,Entertainment,1,0,Other,Macro,3,333858,200k-1M,3385,238,1935,324,22663,5882,5558,1.66,1.761827,25.954198,9.967789,1.429643,8.538146,1.05017,14.93624,17.618269,0.067882,26,21-30,988,Positive,1,0
POST_01618,2024-07-08 11:56:00,2024-07-08,2024-07,11,Monday,0,06-11 Morning,LinkedIn,Post,Text / long-form,Fitness,1,1,Fitness,Macro,3,437850,200k-1M,917,30,480,197,17738,1624,1427,0.33,0.370903,9.155485,3.816665,1.11061,2.706055,0.169128,5.169692,3.709033,0.040512,18,11-20,1615,Positive,1,1
POST_03236,2024-07-08 14:43:00,2024-07-08,2024-07,14,Monday,0,12-17 Afternoon,Instagram,Reel,Short video,Lifestyle,1,0,Other,Macro,3,373979,200k-1M,4311,493,235,442,22378,5481,5039,1.35,1.46559,24.492805,3.025293,1.975154,1.050139,2.203057,19.264456,14.655903,0.059838,2,1-5,221,Neutral,1,1
POST_00979,2024-07-09 00:47:00,2024-07-09,2024-07,0,Tuesday,0,00-05 Late night,Facebook,Post,Text / long-form,Sports,1,1,Sports,Macro,3,400800,200k-1M,4808,185,6,173,40929,5172,4999,1.25,1.290419,12.636517,0.437343,0.422683,0.01466,0.452002,11.747172,12.904192,0.102118,4,1-5,1514,Neutral,1,0
POST_00126,2024-07-09 02:38:00,2024-07-09,2024-07,2,Tuesday,0,00-05 Late night,Twitter,Thread,Text / long-form,Business,1,0,Other,Macro,3,399416,200k-1M,1007,292,539,258,89365,2096,1838,0.46,0.524766,2.345437,0.891848,0.288704,0.603144,0.32675,1.126839,5.247662,0.223739,15,11-20,1793,Neutral,1,0
POST_02327,2024-07-09 03:18:00,2024-07-09,2024-07,3,Tuesday,0,00-05 Late night,TikTok,Video,Short video,Health,1,1,Health,Macro,3,240279,200k-1M,2755,418,1334,1226,183742,5733,4507,1.88,2.385976,3.120136,1.393258,0.66724,0.726018,0.227493,1.499385,23.859763,0.764703,29,21-30,115,Negative,0,1
POST_02517,2024-07-09 06:32:00,2024-07-09,2024-07,6,Tuesday,0,06-11 Morning,Instagram,Carousel,Static image,Food,1,0,Other,Macro,3,480526,200k-1M,8726,173,292,275,25321,9466,9191,1.91,1.969925,37.38399,2.239248,1.086055,1.153193,0.683227,34.461514,19.699246,0.052694,21,21-30,1711,Neutral,1,0
POST_04966,2024-07-09 11:15:00,2024-07-09,2024-07,11,Tuesday,0,06-11 Morning,Instagram,Photo,Static image,Education,0,0,Other,Macro,3,303630,200k-1M,3044,405,199,856,1275,4504,3648,1.2,1.483384,353.254902,82.745098,67.137255,15.607843,31.764706,238.745098,14.833844,0.004199,20,11-20,655,Neutral,1,0
POST_03157,2024-07-09 12:18:00,2024-07-09,2024-07,12,Tuesday,0,12-17 Afternoon,YouTube,Community Post,Text / long-form,Food,1,0,Other,Macro,3,145672,50k-200k,10297,91,1007,1442,249093,12837,11395,7.82,8.812263,5.153497,0.983167,0.5789,0.404267,0.036533,4.133797,88.122632,1.709958,2,1-5,541,Positive,1,1
POST_01941,2024-07-10 05:47:00,2024-07-10,2024-07,5,Wednesday,0,00-05 Late night,Instagram,Story,Story / interactive,Sports,1,1,Sports,Mid-tier,2,50366,50k-200k,6582,420,273,722,26082,7997,7275,14.44,15.877775,30.660992,3.814891,2.768193,1.046699,1.610306,25.235795,158.777747,0.517849,4,1-5,908,Neutral,1,0
POST_03561,2024-07-10 06:11:00,2024-07-10,2024-07,6,Wednesday,0,06-11 Morning,Twitter,Poll,Story / interactive,Gaming,1,0,Other,Macro,3,117766,50k-200k,1603,277,1994,167,42842,4041,3874,3.29,3.431381,9.432333,5.044116,0.389804,4.654311,0.646562,3.741655,34.313809,0.363789,26,21-30,521,Neutral,1,1
POST_01513,2024-07-10 08:17:00,2024-07-10,2024-07,8,Wednesday,0,06-11 Morning,YouTube,Short,Short video,Fashion,1,0,Other,Macro,3,263912,200k-1M,10371,810,831,3618,522291,15630,12012,4.55,5.922429,2.992585,0.851824,0.692717,0.159107,0.155086,1.985675,59.224287,1.979035,6,6-10,211,Positive,1,0
POST_01289,2024-07-10 10:53:00,2024-07-10,2024-07,10,Wednesday,0,06-11 Morning,Instagram,Story,Story / interactive,Travel,1,0,Other,Macro,3,287449,200k-1M,7350,104,173,128,36114,7755,7627,2.65,2.69787,21.473667,0.833472,0.354433,0.479039,0.287977,20.352218,26.978699,0.125636,16,11-20,1701,Positive,1,0
POST_02375,2024-07-10 17:22:00,2024-07-10,2024-07,17,Wednesday,0,12-17 Afternoon,LinkedIn,Poll,Story / interactive,Technology,1,0,Other,Macro,3,442808,200k-1M,815,107,22,14,1943,958,944,0.21,0.216347,49.305198,1.852805,0.720535,1.13227,5.506948,41.945445,2.163466,0.004388,4,1-5,1329,Positive,1,0
POST_00751,2024-07-10 21:42:00,2024-07-10,2024-07,21,Wednesday,0,18-23 Evening,Instagram,Photo,Static image,Gaming,1,0,Other,Macro,3,369387,200k-1M,1453,459,82,558,29876,2552,1994,0.54,0.690874,8.541973,2.142188,1.86772,0.274468,1.53635,4.863436,6.908743,0.08088,26,21-30,114,Negative,1,1
POST_02320,2024-07-11 02:11:00,2024-07-11,2024-07,2,Thursday,0,00-05 Late night,Twitter,Thread,Text / long-form,Fashion,1,0,Other,Macro,3,428072,200k-1M,1701,254,676,53,8004,2684,2631,0.61,0.626997,33.533233,9.107946,0.662169,8.445777,3.173413,21.251874,6.269973,0.018698,8,6-10,646,Positive,1,0
POST_04409,2024-07-11 04:19:00,2024-07-11,2024-07,4,Thursday,0,00-05 Late night,Twitter,Poll,Story / interactive,Fashion,1,0,Other,Macro,3,304264,200k-1M,1921,68,1219,47,90526,3255,3208,1.05,1.069795,3.595652,1.398493,0.051919,1.346574,0.075117,2.122042,10.697947,0.297525,14,11-20,936,Neutral,1,0
POST_01772,2024-07-11 05:58:00,2024-07-11,2024-07,5,Thursday,0,00-05 Late night,TikTok,Stitch,Short video,Health,1,1,Health,Macro,3,342408,200k-1M,34356,59,4218,985,132343,39618,38633,11.28,11.570407,29.935849,3.931451,0.744278,3.187173,0.044581,25.959817,115.704072,0.386507,29,21-30,237,Positive,1,1
POST_04846,2024-07-11 13:44:00,2024-07-11,2024-07,13,Thursday,0,12-17 Afternoon,Twitter,Retweet,Text / long-form,Education,1,0,Other,Macro,3,355481,200k-1M,1617,44,1951,100,93911,3712,3612,1.02,1.044219,3.952679,2.183983,0.106484,2.077499,0.046853,1.721843,10.44219,0.26418,8,6-10,317,Negative,1,1
POST_04019,2024-07-11 13:49:00,2024-07-11,2024-07,13,Thursday,0,12-17 Afternoon,Twitter,Poll,Story / interactive,Business,1,0,Other,Macro,3,157620,50k-200k,1620,271,1615,444,45449,3950,3506,2.22,2.506027,8.69106,4.530353,0.976919,3.553434,0.596273,3.564435,25.060272,0.288345,25,21-30,1963,Negative,1,1
POST_01543,2024-07-11 15:34:00,2024-07-11,2024-07,15,Thursday,0,12-17 Afternoon,Facebook,Live,Live,Sports,1,1,Sports,Macro,3,472811,200k-1M,2936,61,825,344,66643,4166,3822,0.81,0.881113,6.251219,1.754123,0.516183,1.237939,0.091532,4.405564,8.811132,0.140951,22,21-30,309,Negative,0,0
POST_02130,2024-07-12 00:45:00,2024-07-12,2024-07,0,Friday,0,00-05 Late night,Twitter,Thread,Text / long-form,Travel,1,0,Other,Macro,3,143400,50k-200k,1093,229,1979,14,57776,3315,3301,2.3,2.311715,5.737677,3.449529,0.024232,3.425298,0.396358,1.891789,23.117155,0.402901,22,21-30,1719,Positive,1,0
POST_03089,2024-07-12 02:01:00,2024-07-12,2024-07,2,Friday,0,00-05 Late night,Facebook,Post,Text / long-form,Health,1,1,Health,Macro,3,172333,50k-200k,5101,83,48,543,56250,5775,5232,3.04,3.35107,10.266667,1.050667,0.965333,0.085333,0.147556,9.068444,33.510703,0.326403,14,11-20,300,Positive,0,0
POST_04222,2024-07-12 13:10:00,2024-07-12,2024-07,13,Friday,0,12-17 Afternoon,Facebook,Post,Text / long-form,Technology,1,0,Other,Macro,3,135479,50k-200k,3029,26,361,369,69100,3785,3416,2.52,2.793791,5.477569,1.05644,0.534009,0.522431,0.037627,4.383502,27.937909,0.510042,11,11-20,1935,Negative,1,1
POST_03761,2024-07-12 15:32:00,2024-07-12,2024-07,15,Friday,0,12-17 Afternoon,Instagram,Reel,Short video,Entertainment,1,0,Other,Macro,3,340929,200k-1M,3841,478,138,372,17717,4829,4457,1.31,1.416424,27.256308,2.878591,2.099678,0.778913,2.697974,21.679743,14.164239,0.051967,0,0,463,Positive,1,0
POST_03963,2024-07-12 17:18:00,2024-07-12,2024-07,17,Friday,0,12-17 Afternoon,Instagram,Photo,Static image,Lifestyle,1,0,Other,Macro,3,454678,200k-1M,171,39,70,496,48940,776,280,0.06,0.17067,1.585615,1.156518,1.013486,0.143032,0.079689,0.349407,1.706702,0.107637,23,21-30,1622,Neutral,0,0
POST_04536,2024-07-12 18:40:00,2024-07-12,2024-07,18,Friday,0,18-23 Evening,Facebook,Video,Short video,Education,1,0,Other,Macro,3,417428,200k-1M,930,371,878,443,36101,2622,2179,0.52,0.628132,7.262957,3.659178,1.227113,2.432066,1.027672,2.576106,6.281323,0.086484,17,11-20,239,Positive,1,0
POST_00433,2024-07-12 22:15:00,2024-07-12,2024-07,22,Friday,0,18-23 Evening,Facebook,Story,Story / interactive,Entertainment,1,0,Other,Mid-tier,2,78448,50k-200k,359,52,777,629,58087,1817,1188,1.51,2.316184,3.128067,2.420507,1.082858,1.337649,0.089521,0.618038,23.16184,0.740452,22,21-30,950,Negative,1,0
POST_01389,2024-07-12 23:25:00,2024-07-12,2024-07,23,Friday,0,18-23 Evening,YouTube,Community Post,Text / long-form,Fitness,1,1,Fitness,Macro,3,256381,200k-1M,12320,523,1125,4374,832600,18342,13968,5.45,7.154196,2.202979,0.660461,0.525342,0.135119,0.062815,1.479702,71.541963,3.247511,0,0,1337,Positive,1,1
POST_04195,2024-07-13 00:00:00,2024-07-13,2024-07,0,Saturday,1,00-05 Late night,Facebook,Live,Live,Sports,1,1,Sports,Macro,3,186496,50k-200k,1548,305,875,213,6338,2941,2728,1.46,1.576978,46.402651,17.166299,3.360682,13.805617,4.812244,24.424109,15.769775,0.033985,16,11-20,236,Neutral,1,0
POST_02933,2024-07-13 04:02:00,2024-07-13,2024-07,4,Saturday,1,00-05 Late night,Instagram,Reel,Short video,Health,1,1,Health,Macro,3,435732,200k-1M,7368,290,266,225,14031,8149,7924,1.82,1.870186,58.07854,3.499394,1.603592,1.895802,2.066852,52.512294,18.701863,0.032201,28,21-30,393,Positive,1,0
POST_02414,2024-07-13 06:33:00,2024-07-13,2024-07,6,Saturday,1,06-11 Morning,Instagram,Carousel,Static image,Fitness,1,1,Fitness,Macro,3,299336,200k-1M,817,395,144,767,47931,2123,1356,0.45,0.709236,4.429284,1.900649,1.600217,0.300432,0.824101,1.704534,7.092364,0.160124,25,21-30,1723,Positive,0,0
POST_04510,2024-07-13 09:02:00,2024-07-13,2024-07,9,Saturday,1,06-11 Morning,YouTube,Community Post,Text / long-form,Fashion,1,0,Other,Macro,3,219211,200k-1M,8265,205,740,3721,836590,12931,9210,4.2,5.898883,1.545679,0.533236,0.444782,0.088454,0.024504,0.987939,58.988828,3.816369,14,11-20,214,Positive,1,0
POST_02581,2024-07-13 09:28:00,2024-07-13,2024-07,9,Saturday,1,06-11 Morning,Instagram,Reel,Short video,Food,1,0,Other,Macro,3,475755,200k-1M,1182,31,247,986,23082,2446,1460,0.31,0.51413,10.597002,5.341825,4.271727,1.070098,0.134304,5.120873,5.141302,0.048517,24,21-30,350,Negative,1,0
POST_01601,2024-07-13 13:44:00,2024-07-13,2024-07,13,Saturday,1,12-17 Afternoon,Instagram,Story,Story / interactive,Food,1,0,Other,Macro,3,300963,200k-1M,4547,111,112,223,24328,4993,4770,1.58,1.659008,20.523676,1.377014,0.916639,0.460375,0.456264,18.690398,16.590079,0.080834,7,6-10,1063,Negative,1,0
POST_00488,2024-07-13 19:16:00,2024-07-13,2024-07,19,Saturday,1,18-23 Evening,Twitter,Tweet,Text / long-form,Education,1,0,Other,Macro,3,228907,200k-1M,1997,222,1933,365,88579,4517,4152,1.81,1.97329,5.099403,2.594294,0.412062,2.182233,0.250624,2.254485,19.732905,0.386965,29,21-30,345,Positive,1,0
POST_04471,2024-07-13 23:00:00,2024-07-13,2024-07,23,Saturday,1,18-23 Evening,YouTube,Video,Short video,Health,1,1,Health,Macro,3,291840,200k-1M,16986,428,1556,2580,403137,21550,18970,6.5,7.384183,5.345577,1.025954,0.639981,0.385973,0.106167,4.213456,73.841831,1.381363,23,21-30,313,Neutral,0,1
POST_01087,2024-07-13 23:07:00,2024-07-13,2024-07,23,Saturday,1,18-23 Evening,Facebook,Live,Live,Gaming,1,0,Other,Macro,3,327745,200k-1M,6205,314,156,735,47139,7410,6675,2.04,2.260904,15.719468,1.890155,1.559218,0.330936,0.666115,13.163198,22.609041,0.143828,1,1-5,504,Neutral,1,1
POST_00922,2024-07-14 00:28:00,2024-07-14,2024-07,0,Sunday,1,00-05 Late night,Facebook,Story,Story / interactive,Fitness,1,1,Fitness,Macro,3,234220,200k-1M,898,363,237,250,63297,1748,1498,0.64,0.746307,2.761584,0.769389,0.394963,0.374425,0.573487,1.418709,7.463069,0.270246,5,1-5,1771,Positive,1,0
POST_01079,2024-07-14 01:17:00,2024-07-14,2024-07,1,Sunday,1,00-05 Late night,Instagram,Carousel,Static image,Entertainment,1,0,Other,Macro,3,138058,50k-200k,4342,325,47,406,23557,5120,4714,3.41,3.708586,21.734516,1.922995,1.723479,0.199516,1.379632,18.431889,37.085862,0.170631,8,6-10,55,Positive,1,1
POST_03575,2024-07-14 03:52:00,2024-07-14,2024-07,3,Sunday,1,00-05 Late night,TikTok,Duet,Short video,Education,1,0,Other,Macro,3,259397,200k-1M,35052,1367,4686,2518,225389,43623,41105,15.85,16.81708,19.354538,3.196252,1.11718,2.079072,0.606507,15.551779,168.170796,0.868896,0,0,406,Positive,1,1
POST_04569,2024-07-14 06:45:00,2024-07-14,2024-07,6,Sunday,1,06-11 Morning,Instagram,Reel,Short video,Sports,1,1,Sports,Macro,3,126894,50k-200k,1289,378,15,169,3301,1851,1682,1.33,1.458698,56.073917,5.574068,5.119661,0.454408,11.451075,39.048773,14.586978,0.026014,2,1-5,435,Positive,1,1
POST_02929,2024-07-14 09:44:00,2024-07-14,2024-07,9,Sunday,1,06-11 Morning,TikTok,Stitch,Short video,Sports,1,1,Sports,Macro,3,412755,200k-1M,48015,847,622,2415,366634,51899,49484,11.99,12.573803,14.155534,0.828347,0.658695,0.169651,0.231021,13.096167,125.738029,0.888261,20,11-20,248,Neutral,1,0
POST_00104,2024-07-15 06:34:00,2024-07-15,2024-07,6,Monday,0,06-11 Morning,Facebook,Live,Live,Technology,0,0,Other,Macro,3,320247,200k-1M,7284,25,214,474,2893,7997,7523,2.35,2.497135,276.425856,23.781542,16.384376,7.397166,0.864155,251.780159,24.97135,0.009034,23,21-30,597,Positive,1,1
POST_00332,2024-07-15 06:47:00,2024-07-15,2024-07,6,Monday,0,06-11 Morning,TikTok,Duet,Short video,Lifestyle,1,0,Other,Macro,3,292120,200k-1M,39259,1247,2426,687,226432,43619,42932,14.7,14.931877,19.26362,1.374806,0.303402,1.071403,0.550717,17.338097,149.318773,0.775134,1,1-5,552,Negative,1,0
